x1,x2,x3,x4,x5,y
3.5,12.25,42.875,150.0625,525.21875,0.35078322768961984
3.6,12.96,46.656000000000006,167.9616,604.6617600000001,0.44252044329485246
3.7,13.690000000000001,50.653000000000006,187.41610000000003,693.4395700000001,0.5298361409084934
3.8000000000000003,14.440000000000001,54.872000000000014,208.51360000000005,792.3516800000003,0.6118578909427193
3.9000000000000004,15.210000000000003,59.31900000000002,231.34410000000008,902.2419900000004,0.6877661591839741
4.0,16.0,64.0,256.0,1024.0,0.7568024953079282
4.1000000000000005,16.810000000000006,68.92100000000002,282.57610000000017,1158.5620100000008,0.8182771110644108
4.2,17.64,74.08800000000001,311.16960000000006,1306.9123200000004,0.8715757724135882
4.3,18.49,79.50699999999999,341.88009999999997,1470.0844299999997,0.9161659367494549
4.4,19.360000000000003,85.18400000000003,374.8096000000001,1649.1622400000006,0.951602073889516
4.5,20.25,91.125,410.0625,1845.28125,0.977530117665097
4.6000000000000005,21.160000000000004,97.33600000000003,447.7456000000002,2059.629760000001,0.9936910036334645
4.7,22.090000000000003,103.82300000000001,487.96810000000005,2293.4500700000003,0.9999232575641008
4.800000000000001,23.040000000000006,110.59200000000006,530.8416000000003,2548.0396800000017,0.9961646088358406
4.9,24.010000000000005,117.64900000000003,576.4801000000002,2824.752490000001,0.9824526126243325
5.0,25.0,125.0,625.0,3125.0,0.9589242746631385
5.1000000000000005,26.010000000000005,132.65100000000004,676.5201000000003,3450.2525100000016,0.9258146823277321
5.2,27.040000000000003,140.608,731.1616000000001,3802.0403200000005,0.8834546557201531
5.300000000000001,28.090000000000007,148.87700000000007,789.0481000000004,4181.954930000003,0.8322674422239008
5.4,29.160000000000004,157.46400000000003,850.3056000000003,4591.650240000002,0.7727644875559871
5.5,30.25,166.375,915.0625,5032.84375,0.7055403255703919
5.6000000000000005,31.360000000000007,175.61600000000004,983.4496000000004,5507.317760000003,0.6312666378723208
5.7,32.49,185.193,1055.6001,6016.920570000001,0.5506855425976376
5.800000000000001,33.64000000000001,195.11200000000008,1131.6496000000006,6563.567680000004,0.4646021794137566
5.9,34.81,205.37900000000005,1211.7361000000003,7149.2429900000025,0.373876664830236
6.0,36.0,216.0,1296.0,7776.0,0.27941549819892586
6.1000000000000005,37.21000000000001,226.98100000000005,1384.5841000000005,8445.963010000003,0.18216250427209502
6.2,38.440000000000005,238.32800000000003,1477.6336000000001,9161.32832,0.0830894028174964
6.300000000000001,39.69000000000001,250.04700000000008,1575.2961000000007,9924.365430000005,-0.0168139004843506
6.4,40.96000000000001,262.14400000000006,1677.7216000000003,10737.418240000003,-0.11654920485049364
6.5,42.25,274.625,1785.0625,11602.90625,-0.21511998808781552
6.6000000000000005,43.56000000000001,287.4960000000001,1897.4736000000007,12523.325760000005,-0.3115413635133787
6.7,44.89,300.76300000000003,2015.1121000000003,13501.251070000002,-0.4048499206165983
6.800000000000001,46.24000000000001,314.4320000000001,2138.137600000001,14539.335680000007,-0.49411335113860894
6.9,47.61000000000001,328.50900000000007,2266.7121000000006,15640.313490000004,-0.5784397643882001
7.0,49.0,343.0,2401.0,16807.0,-0.6569865987187891
7.1000000000000005,50.41000000000001,357.91100000000006,2541.168100000001,18042.293510000007,-0.7289690401258765
7.2,51.84,373.24800000000005,2687.3856,19349.176320000002,-0.7936678638491531
7.300000000000001,53.29000000000001,389.0170000000001,2839.824100000001,20730.71593000001,-0.8504366206285648
7.4,54.760000000000005,405.22400000000005,2998.6576000000005,22190.066240000004,-0.8987080958116269
7.5,56.25,421.875,3164.0625,23730.46875,-0.9379999767747389
7.6000000000000005,57.760000000000005,438.9760000000001,3336.217600000001,25355.25376000001,-0.9679196720314865
7.7,59.290000000000006,456.533,3515.3041000000003,27067.841570000004,-0.9881682338770004
7.800000000000001,60.84000000000001,474.55200000000013,3701.5056000000013,28871.743680000014,-0.998543345374605
7.9,62.410000000000004,493.03900000000004,3895.008100000001,30770.563990000006,-0.998941341839772
