x1,x2,x3,x4,x5,y
-2.0000000000000107,4.000000000000043,-8.000000000000128,16.00000000000034,-32.00000000000085,0.9092974268256773
-1.900000000000011,3.610000000000042,-6.859000000000119,13.032100000000302,-24.760990000000717,0.9463000876874109
-1.8000000000000114,3.240000000000041,-5.832000000000111,10.497600000000265,-18.895680000000596,0.9738476308781926
-1.7000000000000117,2.8900000000000396,-4.9130000000001015,8.352100000000231,-14.19857000000049,0.9916648104524671
-1.600000000000012,2.5600000000000387,-4.0960000000000925,6.5536000000001975,-10.485760000000395,0.9995736030415048
-1.5000000000000124,2.2500000000000373,-3.375000000000084,5.062500000000168,-7.593750000000314,0.9974949866040553
-1.4000000000000128,1.9600000000000357,-2.7440000000000753,3.8416000000001405,-5.378240000000246,0.9854497299884624
-1.3000000000000131,1.6900000000000341,-2.1970000000000667,2.8561000000001155,-3.712930000000188,0.9635581854171965
-1.2000000000000135,1.4400000000000324,-1.7280000000000584,2.073600000000093,-2.4883200000001398,0.9320390859672313
-1.1000000000000139,1.2100000000000304,-1.3310000000000504,1.4641000000000737,-1.6105100000001014,0.8912073600614416
-1.0000000000000142,1.0000000000000284,-1.0000000000000426,1.0000000000000568,-1.000000000000071,0.8414709848079042
-0.9000000000000146,0.8100000000000263,-0.7290000000000354,0.6561000000000424,-0.5904900000000478,0.7833269096274924
-0.8000000000000149,0.6400000000000239,-0.5120000000000287,0.40960000000003055,-0.32768000000003056,0.7173560908995331
-0.7000000000000153,0.49000000000002136,-0.34300000000002245,0.24010000000002096,-0.16807000000001834,0.6442176872377028
-0.6000000000000156,0.36000000000001875,-0.21600000000001687,0.1296000000000135,-0.07776000000001013,0.5646424733950482
-0.500000000000016,0.250000000000016,-0.125000000000012,0.062500000000008,-0.031250000000004996,0.47942553860421705
-0.40000000000001634,0.16000000000001308,-0.06400000000000784,0.025600000000004185,-0.010240000000002091,0.38941834230866557
-0.3000000000000167,0.09000000000001002,-0.02700000000000451,0.008100000000001804,-0.0024300000000006764,0.29552020666135553
-0.20000000000001705,0.04000000000000682,-0.008000000000002047,0.0016000000000005456,-0.0003200000000001364,0.19866933079507793
-0.10000000000001741,0.010000000000003482,-0.0010000000000005222,0.00010000000000006964,-1.0000000000008705e-05,0.09983341664684547
-1.7763568394002505e-14,3.155443620884047e-28,-5.605193857299268e-42,9.956824444577827e-56,-1.7686873200833423e-69,1.7763568394002505e-14
0.09999999999998188,0.009999999999996376,0.0009999999999994564,9.999999999992753e-05,9.999999999990941e-06,-0.09983341664681013
0.19999999999998153,0.03999999999999261,0.007999999999997783,0.0015999999999994088,0.0003199999999998522,-0.19866933079504312
0.29999999999998117,0.0899999999999887,0.026999999999994917,0.008099999999997966,0.0024299999999992375,-0.29552020666132156
0.3999999999999808,0.15999999999998465,0.06399999999999079,0.02559999999999509,0.010239999999997544,-0.3894183423086328
0.49999999999998046,0.24999999999998046,0.12499999999998535,0.06249999999999023,0.031249999999993894,-0.47942553860418585
0.5999999999999801,0.3599999999999761,0.21599999999997851,0.1295999999999828,0.0777599999999871,-0.5646424733950189
0.6999999999999797,0.4899999999999716,0.3429999999999702,0.24009999999997222,0.16806999999997568,-0.6442176872376756
0.7999999999999794,0.639999999999967,0.5119999999999605,0.4095999999999578,0.3276799999999578,-0.7173560908995084
0.899999999999979,0.8099999999999623,0.728999999999949,0.6560999999999388,0.5904899999999312,-0.7833269096274703
0.9999999999999787,0.9999999999999574,0.999999999999936,0.9999999999999147,0.9999999999998934,-0.841470984807885
1.0999999999999783,1.2099999999999522,1.3309999999999214,1.4640999999998847,1.6105099999998413,-0.8912073600614255
1.199999999999978,1.439999999999947,1.727999999999905,2.0735999999998476,2.4883199999997716,-0.9320390859672184
1.2999999999999776,1.6899999999999418,2.1969999999998864,2.8560999999998034,3.7129299999996803,-0.963558185417187
1.3999999999999773,1.9599999999999362,2.743999999999866,3.8415999999997505,5.378239999999563,-0.9854497299884564
1.499999999999977,2.2499999999999307,3.374999999999844,5.062499999999688,7.593749999999416,-0.9974949866040528
1.5999999999999766,2.559999999999925,4.09599999999982,6.553599999999616,10.485759999999232,-0.9995736030415059
1.6999999999999762,2.889999999999919,4.912999999999793,8.352099999999533,14.198569999999005,-0.9916648104524717
1.7999999999999758,3.239999999999913,5.831999999999765,10.497599999999437,18.89567999999873,-0.9738476308782007
1.8999999999999755,3.609999999999907,6.858999999999734,13.032099999999327,24.760989999998404,-0.9463000876874225
1.9999999999999751,3.9999999999999005,7.999999999999702,15.999999999999204,31.99999999999801,-0.909297426825692
2.0999999999999748,4.4099999999998944,9.260999999999667,19.448099999999066,40.841009999997546,-0.8632093666488865
2.1999999999999744,4.839999999999887,10.647999999999628,23.425599999998912,51.536319999997005,-0.8084964038196052
2.299999999999974,5.289999999999881,12.166999999999588,27.984099999998737,64.36342999999637,-0.7457052121767375
2.3999999999999737,5.759999999999874,13.823999999999545,33.17759999999855,79.62623999999563,-0.6754631805511703
2.4999999999999734,6.249999999999867,15.6249999999995,39.06249999999834,97.6562499999948,-0.5984721441039779
2.599999999999973,6.7599999999998595,17.575999999999453,45.697599999998104,118.81375999999383,-0.5155013718214874
2.6999999999999726,7.289999999999853,19.682999999999403,53.14409999999785,143.48906999999272,-0.42737988023385465
2.7999999999999723,7.839999999999844,21.951999999999348,61.465599999997565,172.10367999999147,-0.33498815015593103
2.899999999999972,8.409999999999837,24.388999999999292,70.72809999999726,205.11148999999008,-0.23924932921400957
2.9999999999999716,8.99999999999983,26.999999999999233,80.99999999999693,242.9999999999885,-0.14112000805989536
3.0999999999999712,9.609999999999822,29.79099999999917,92.35209999999657,286.2915099999867,-0.04158066243331933
3.199999999999971,10.239999999999814,32.767999999999105,104.85759999999618,335.54431999998474,0.058374143427550824
3.2999999999999705,10.889999999999805,35.93699999999904,118.59209999999577,391.35392999998254,0.15774569414321926
3.39999999999997,11.559999999999796,39.303999999998965,133.6335999999953,454.35423999998005,0.25554110202680247
3.49999999999997,12.249999999999789,42.87499999999889,150.06249999999483,525.2187499999774,0.3507832276895916
3.5999999999999694,12.95999999999978,46.65599999999881,167.9615999999943,604.6617599999744,0.442520443294825
3.699999999999969,13.689999999999772,50.652999999998734,187.41609999999375,693.439569999971,0.529836140908467
3.7999999999999687,14.439999999999763,54.87199999999864,208.51359999999315,792.3516799999674,0.6118578909426944
3.8999999999999684,15.209999999999754,59.31899999999856,231.3440999999925,902.2419899999634,0.6877661591839509
3.999999999999968,15.999999999999744,63.999999999998465,255.99999999999181,1023.9999999999591,0.7568024953079073
4.099999999999968,16.809999999999736,68.92099999999837,282.5760999999911,1158.5620099999544,0.8182771110643919
4.199999999999967,17.639999999999727,74.08799999999827,311.16959999999034,1306.9123199999492,0.871575772413572
4.299999999999967,18.489999999999714,79.50699999999817,341.8800999999895,1470.0844299999435,0.9161659367494417
4.399999999999967,19.359999999999705,85.18399999999806,374.8095999999886,1649.1622399999374,0.9516020738895057
4.499999999999966,20.249999999999698,91.12499999999795,410.0624999999877,1845.2812499999309,0.9775301176650899
4.599999999999966,21.159999999999688,97.33599999999784,447.7455999999867,2059.629759999924,0.9936910036334606
4.6999999999999655,22.089999999999677,103.82299999999772,487.96809999998567,2293.4500699999157,0.9999232575641005
4.799999999999965,23.039999999999665,110.5919999999976,530.8415999999846,2548.0396799999075,0.9961646088358437
4.899999999999965,24.009999999999657,117.64899999999747,576.4800999999834,2824.7524899998984,0.982452612624339
4.9999999999999645,24.999999999999645,124.99999999999734,624.9999999999823,3124.999999999889,0.9589242746631486
5.099999999999964,26.009999999999636,132.6509999999972,676.520099999981,3450.252509999879,0.9258146823277459
5.199999999999964,27.039999999999623,140.60799999999705,731.1615999999797,3802.0403199998677,0.8834546557201702
5.299999999999963,28.089999999999613,148.8769999999969,789.0480999999783,4181.954929999855,0.8322674422239215
5.399999999999963,29.159999999999602,157.46399999999676,850.3055999999767,4591.650239999843,0.7727644875560108
5.499999999999963,30.24999999999959,166.37499999999662,915.0624999999752,5032.843749999829,0.7055403255704183
5.599999999999962,31.359999999999577,175.61599999999646,983.4495999999735,5507.317759999814,0.6312666378723505
5.699999999999962,32.48999999999957,185.1929999999963,1055.600099999972,6016.920569999799,0.5506855425976694
5.799999999999962,33.63999999999955,195.11199999999613,1131.64959999997,6563.567679999783,0.46460217941379117
5.899999999999961,34.80999999999954,205.37899999999595,1211.7360999999682,7149.242989999765,0.37387666483027227
5.999999999999961,35.99999999999953,215.99999999999577,1295.9999999999663,7775.999999999747,0.2794154981989634
6.099999999999961,37.20999999999952,226.9809999999956,1384.584099999964,8445.963009999727,0.18216250427213432
6.19999999999996,38.43999999999951,238.3279999999954,1477.6335999999621,9161.328319999706,0.08308940281753623
6.29999999999996,39.68999999999949,250.04699999999522,1575.2960999999598,9924.365429999683,-0.01681390048430975
6.3999999999999595,40.95999999999948,262.143999999995,1677.7215999999576,10737.41823999966,-0.11654920485045306
6.499999999999959,42.24999999999947,274.6249999999948,1785.0624999999552,11602.906249999636,-0.21511998808777563
6.599999999999959,43.559999999999455,287.49599999999464,1897.4735999999525,12523.325759999609,-0.311541363513339
6.699999999999958,44.889999999999446,300.7629999999944,2015.11209999995,13501.251069999582,-0.40484992061656017
6.799999999999958,46.23999999999943,314.43199999999416,2138.1375999999473,14539.335679999553,-0.49411335113857185
6.899999999999958,47.60999999999942,328.508999999994,2266.7120999999443,15640.31348999952,-0.5784397643881654
6.999999999999957,48.9999999999994,342.99999999999375,2400.9999999999413,16806.999999999487,-0.656986598718757
7.099999999999957,50.40999999999939,357.9109999999935,2541.1680999999385,18042.293509999454,-0.7289690401258467
7.199999999999957,51.83999999999938,373.2479999999933,2687.3855999999355,19349.176319999417,-0.7936678638491267
7.299999999999956,53.28999999999936,389.016999999993,2839.824099999932,20730.71592999938,-0.8504366206285415
7.399999999999956,54.75999999999935,405.22399999999277,2998.6575999999286,22190.066239999338,-0.8987080958116075
7.499999999999956,56.24999999999933,421.8749999999925,3164.062499999925,23730.468749999298,-0.9379999767747235
7.599999999999955,57.75999999999932,438.97599999999227,3336.2175999999213,25355.253759999254,-0.9679196720314752
7.699999999999955,59.2899999999993,456.532999999992,3515.3040999999175,27067.841569999207,-0.9881682338769935
7.7999999999999545,60.83999999999929,474.5519999999917,3701.5055999999136,28871.74367999916,-0.9985433453746025
7.899999999999954,62.40999999999928,493.0389999999914,3895.0080999999095,30770.563989999107,-0.9989413418397741
7.999999999999954,63.99999999999926,511.99999999999113,4095.9999999999054,32767.999999999054,-0.9893582466233884
8.099999999999953,65.60999999999925,531.4409999999908,4304.672099999901,34867.844009999,-0.9698898108450976
8.199999999999953,67.23999999999923,551.3679999999905,4521.217599999896,37073.98431999894,-0.9407305566797888
8.299999999999953,68.88999999999922,571.7869999999903,4745.832099999892,39390.40642999888,-0.902171833756314
8.399999999999952,70.5599999999992,592.70399999999,4978.713599999887,41821.19423999882,-0.8545989080883054
8.499999999999952,72.24999999999919,614.1249999999897,5220.062499999882,44370.53124999875,-0.7984871126235191
8.599999999999952,73.95999999999917,636.0559999999892,5470.081599999877,47042.70175999868,-0.734397097874146
8.699999999999951,75.68999999999916,658.5029999999889,5728.976099999872,49842.09206999861,-0.6629692300822192
8.799999999999951,77.43999999999913,681.4719999999886,5996.953599999866,52773.19167999853,-0.584917192891802
8.89999999999995,79.20999999999913,704.9689999999882,6274.22409999986,55840.59448999845,-0.5010208564579277
8.99999999999995,80.9999999999991,728.999999999988,6560.999999999855,59048.99999999837,-0.4121184852418019
9.09999999999995,82.80999999999909,753.5709999999875,6857.496099999849,62403.21450999828,-0.31909836234939926
9.19999999999995,84.63999999999908,778.6879999999871,7163.929599999843,65908.15231999819,-0.22288991410029613
9.29999999999995,86.48999999999906,804.3569999999868,7480.520099999837,69568.8369299981,-0.12445442350711282
9.399999999999949,88.35999999999903,830.5839999999864,7807.48959999983,73390.402239998,-0.024775425453409265
9.499999999999948,90.24999999999902,857.374999999986,8145.062499999824,77378.0937499979,0.07515112046175794
9.599999999999948,92.159999999999,884.7359999999857,8493.465599999816,81537.2697599978,0.1743267812229289
9.699999999999948,94.08999999999898,912.6729999999852,8852.92809999981,85873.40256999769,0.2717606264108929
9.799999999999947,96.03999999999897,941.1919999999849,9223.681599999802,90392.07967999758,0.3664791292518788
9.899999999999947,98.00999999999895,970.2989999999844,9605.960099999795,95099.00498999745,0.457535893775274
9.999999999999947,99.99999999999893,999.999999999984,9999.999999999787,99999.99999999734,0.5440211108893251
10.099999999999946,102.00999999999891,1030.3009999999836,10406.040099999778,105101.00500999721,0.6250706488928405
10.199999999999946,104.0399999999989,1061.2079999999833,10824.32159999977,110408.08031999708,0.6998746875935042
10.299999999999946,106.08999999999888,1092.7269999999828,11255.088099999763,115927.40742999694,0.7676858097635472
10.399999999999945,108.15999999999886,1124.8639999999823,11698.585599999753,121665.2902399968,0.8278264690856227
10.499999999999945,110.24999999999885,1157.6249999999818,12155.062499999745,127628.15624999665,0.879695759971644
10.599999999999945,112.35999999999882,1191.0159999999814,12624.769599999736,133822.5577599965,0.9227754216127854
10.699999999999944,114.4899999999988,1225.0429999999808,13107.960099999727,140255.17306999635,0.9566350162701718
10.799999999999944,116.63999999999879,1259.7119999999804,13604.889599999717,146932.8076799962,0.9809362300664805
10.899999999999944,118.80999999999877,1295.0289999999798,14115.816099999707,153862.395489996,0.995436253306372
10.999999999999943,120.99999999999875,1330.9999999999793,14640.999999999698,161050.99999999584,0.9999902065507037
11.099999999999945,123.20999999999877,1367.6309999999796,15180.704099999697,168505.8155099958,0.994552588203995
11.199999999999942,125.4399999999987,1404.9279999999783,15735.193599999677,176234.1683199955,0.979177729151329
11.29999999999994,127.68999999999865,1442.8969999999772,16304.736099999656,184243.51792999514,0.9540192499021071
11.399999999999942,129.95999999999867,1481.5439999999774,16889.601599999656,192541.4582399951,0.9193285256646988
11.499999999999943,132.2499999999987,1520.8749999999775,17490.062499999654,201135.71874999502,0.875452174688456
11.599999999999941,134.55999999999864,1560.895999999976,18106.393599999632,210034.16575999465,0.8228285949687422
11.699999999999939,136.88999999999857,1601.6129999999748,18738.872099999608,219244.80356999428,0.7619835839190724
11.79999999999994,139.2399999999986,1643.0319999999751,19387.77759999961,228775.7756799942,0.6935250847771659
11.899999999999942,141.60999999999862,1685.1589999999753,20053.392099999608,238635.36598999417,0.6181371122370793
11.99999999999994,143.99999999999855,1727.9999999999739,20735.99999999958,248831.99999999374,0.5365729180004859
12.099999999999937,146.4099999999985,1771.5609999999726,21435.888099999556,259374.2460099933,0.449647464534657
12.199999999999939,148.8399999999985,1815.8479999999727,22153.345599999557,270270.81631999323,0.3582292822368851
12.29999999999994,151.28999999999854,1860.866999999973,22888.664099999554,281530.5684299932,0.2632317913658592
12.399999999999938,153.75999999999846,1906.6239999999714,23642.13759999953,293162.5062399927,0.16560417544837072
12.499999999999936,156.2499999999984,1953.12499999997,24414.0624999995,305175.7812499922,0.0663218973512645
12.599999999999937,158.75999999999843,2000.3759999999702,25204.7375999995,317579.69375999214,-0.03362304722107456
12.699999999999939,161.28999999999846,2048.3829999999703,26014.4640999995,330383.69406999205,-0.13323204141988235
12.799999999999937,163.83999999999838,2097.151999999969,26843.54559999947,343597.38367999153,-0.23150982510147675
12.899999999999935,166.40999999999832,2146.6889999999676,27692.288099999438,357230.5164899909,-0.32747443913763097
