# Search results of SQL query from the Crystallography Open Database
# Date and time performed: 2021-11-10T03:48:56+02:00
# Query:
# SELECT data.*
# FROM
#  data 
# WHERE
#  (status is null or status != 'retracted') and
#  (formula REGEXP " P[[:blank:]]*[0-9?[:blank:]]" AND formula REGEXP " Ga[[:blank:]]*[0-9?[:blank:]]" AND duplicateof IS NULL AND (status is NULL OR status != 'errors') AND (method is NULL OR method != 'theoretical'))
# ORDER BY file asc
file,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,sigvol,celltemp,sigcelltemp,diffrtemp,sigdiffrtemp,cellpressure,sigcellpressure,diffrpressure,sigdiffrpressure,thermalhist,pressurehist,compoundsource,nel,sg,sgHall,commonname,chemname,mineral,formula,calcformula,cellformula,Z,Zprime,acce_code,authors,title,journal,year,volume,issue,firstpage,lastpage,doi,method,radiation,wavelength,radType,radSymbol,Rall,Robs,Rref,wRall,wRobs,wRref,RFsqd,RI,gofall,gofobs,gofgt,gofref,duplicateof,optimal,status,flags,svnrevision,date,time,onhold
"1518780","16.767","0.003","19.047","0.004","10.248","0.002","90","","127.038","0.003","90","","2612.5","0.9","296","2","296","2","","","","","","","","4","C 1 2/m 1","-C 2y","","","","- Ga1.67 O10 P2.5 Zn0.83 -","- Ga1.67 O10 P2.5 Zn0.83 -","- Ga13.36 O80 P20 Zn6.64 -","8","1","","Wu, Junbiao; Tao, Chunyao; Li, Yi; Li, Jiyang; Yu, Jihong","Methyl viologen-templated zinc gallophosphate zeolitic material with dual photo-/thermochromism and tuneable photovoltaic activity","Chem. Sci.","2015","6","5","2922","","10.1039/C5SC00291E","","","0.71073","MoKα","","0.0677","0.0466","","","0.1257","0.1353","","","","","","1.05","","","","has coordinates","176435","2020-10-21","18:00:00",""
"1519844","9.2979","0.0005","18.4632","0.0008","18.9798","0.0009","90","","99.325","0.003","90","","3215.2","0.3","120","2","120","2","","","","","","","","7","P 1 21/n 1","-P 2yn","","","","- C27 H41 Ga I3 Mo O2 P -","- C27 H41 Ga I3 Mo O2 P -","- C108 H164 Ga4 I12 Mo4 O8 P4 -","4","1","","Aldridge, Simon; Male, Louise; Hursthouse, Michael B.","(C18H34P) . (C9H7GaI3MoO2)","Crystal Structure Report Archive","2007","","","339","","","","","0.71073","MoKα","","0.0947","0.0731","","","0.1836","0.2047","","","","","","1.077","","","","has coordinates","176428","2020-10-21","18:00:00",""
"1523125","5.428","","5.428","","5.428","","90","","90","","90","","159.926","","","","","","","","","","","","","4","F -4 3 m","F -4 2 3","","(Ga Zn) (P S)","","- Ga P S Zn -","- Ga P S Zn -","- Ga2 P2 S2 Zn2 -","2","0.0208333","","Yim, W.M.","Solid solutions in the pseudobinary (III-V)-(II-VI) systems and their optical energy gaps","Journal of Applied Physics","1969","40","","2617","2623","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1523126","5.563","","5.563","","5.563","","90","","90","","90","","172.158","","","","","","","","","","","","","4","F -4 3 m","F -4 2 3","","(Ga Zn) (P Se)","","- Ga P Se Zn -","- Ga P Se Zn -","- Ga2 P2 Se2 Zn2 -","2","0.0208333","","Yim, W.M.","Solid solutions in the pseudobinary (III-V)-(II-VI) systems and their optical energy gaps","Journal of Applied Physics","1969","40","","2617","2623","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1525628","8.6885","","8.2442","","7.1303","","90","","104.351","","90","","494.804","","","","","","","","","","","","","6","P 1 21/c 1","-P 2ybc","","Li Ga3 F3 (O H) (P O4)2 (H2 O)2","","- F3 Ga3 H5 Li O11 P2 -","- F3 Ga3 Li O11 P2 -","- F6 Ga6 Li2 O22 P4 -","2","0.5","","Beitone, L.; Marrot, J.; Ferey, G.; Lorentz, C.; Loiseau, T.; Taulelle, F.","Hydrothermal synthesis and structure determination of the first three-dimensional oxyfluorinated gallium phosphate incorporating lithium","Solid State Sciences","2001","3","","641","647","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1526074","24.814","","18.458","","10.2575","","90","","90","","90","","4698.11","","","","","","","","","","","","","8","P 21 21 2","P 2 2ab","","(C6 H12 (N H2)2)2 Zn Ga7 (H P O4)2 (P O4)6 (O H) F4 (H2 O)3","","- C12 H41 F4 Ga7 N4 O36 P8 Zn -","- C12 F3.5 Ga7 N4 O36 P8 Zn -","- C48 F14 Ga28 N16 O144 P32 Zn4 -","4","1","","Mrak, M.; Zabukovec Logar, N.; Helliwell, M.; Ristic, A.; Kaucic, V.","Structure refinement of zinc containing gallophosphate with the ULM-5 structure","Acta Chimica Slovenica","2001","48","","147","158","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1526347","9.513","","9.0486","","17.49","","90","","114.7","","90","","1367.78","","","","","","","","","","","","","6","P 1 21/c 1","-P 2ybc","","(Ga12 P12 O48 (O H)4) (C6 H18 N2)2 (H2 O)4","","- C12 H48 Ga12 N4 O56 P12 -","- C12 Ga12 N4 O56 P12 -","- C12 Ga12 N4 O56 P12 -","1","0.25","","Reinert, P.; Marler, B.; Patarin, J.","Synthesis and characterization of the new microporous gallophosphate Mu-8","Microporous and Mesoporous Materials","2000","39","","509","517","","","","","","","","","","","","","","","","","","","","","","has coordinates","147511","2020-10-21","18:00:00",""
"1528411","8.144","","10.216","","12.418","","90","","105.577","","90","","995.219","","","","","","","","","","","","","6","C 1 c 1","C -2yc","","Ga Cl3 ((C H3)3 P O)","","- C3 H9 Cl3 Ga O P -","- C3 H9 Cl3 Ga O P -","- C12 H36 Cl12 Ga4 O4 P4 -","4","1","","Cheng Fei; Codgbrook, H.L.; Zhang Wenjian; Hector, A.L.; Reid, G.; Webster, M.; Levason, W.","Gallium(III) halide complexes with phosphines, arsines and phosphine oxides - a comparative study","Polyhedron","2007","26","","4147","4155","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1528412","12.259","","12.259","","32.976","","90","","90","","90","","4955.73","","","","","","","","","","","","","6","P 43 21 2","P 4nw 2abw","","(Ga I2 ((C H3)3 P O)2) (Ga I4)","","- C6 H18 Ga2 I6 O2 P2 -","- C6 H18 Ga2 I6 O2 P2 -","- C48 H144 Ga16 I48 O16 P16 -","8","1","","Cheng Fei; Codgbrook, H.L.; Webster, M.; Hector, A.L.; Reid, G.; Levason, W.; Zhang Wenjian","Gallium(III) halide complexes with phosphines, arsines and phosphine oxides - a comparative study","Polyhedron","2007","26","","4147","4155","","","","","","","","","","","","","","","","","","","","","","has coordinates","150588","2020-10-21","18:00:00",""
"1530536","5.138","","12.29","","16.802","","90","","101.04","","90","","1041.34","","","","","","","","","","","","","4","A 1 2/m 1","-A 2y","","K2 Ga2 P8 O24","","- Ga2 K2 O24 P8 -","- Ga2 K2 O24 P8 -","- Ga4 K4 O48 P16 -","2","0.25","","Palkina, K.K.; Maksimova, S.I.; Chudinova, N.N.; Kuznetsov, V.G.","Crystal structure of the double octametaphosphate K2 Ga2 P8 O24","Doklady Akademii Nauk SSSR","1979","245","","1386","1389","","","","","","","","","","","","","","","","","","","","","","has coordinates","176428","2020-10-21","18:00:00",""
"1531115","7.1748","","5.2639","","5.1022","","98.015","","108.854","","107.035","","168.42","","","","","","","","","","","","","6","P -1","-P 1","","Li Ga (P O4) F0.74 (O H)0.26","","- F0.74 Ga H0.26 Li O4.26 P -","- F0.74 Ga Li O4.26 P -","- F1.48 Ga2 Li2 O8.52 P2 -","2","1","","Beitone, L.; Ferey, G.; Guillou, N.; Loiseau, T.; Millange, F.","Structural characterizations of lithium gallium phosphates, analogous to the amblygonite-montebrasite series","Solid State Sciences","2002","4","","1061","1065","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1531209","8.564","","6.0387","","4.4883","","90","","98.05","","90","","229.827","","","","","","","","","","","","","5","P 1 21/m 1","-P 2yb","","(N H4) (Ga P O4 (O H))","","- Ga H5 N O5 P -","- Ga N O5 P -","- Ga2 N2 O10 P2 -","2","0.5","","Bonhomme, F.; Thoma, S.G.; Nenoff, T.M.","Two ammonium templated gallophosphates: synthesis and structure determination from powder diffraction data of 2D and 3D-GAPON","Microporous and Mesoporous Materials","2002","53","","87","96","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1531210","13.462","","10.301","","8.992","","90","","111.28","","90","","1161.92","","","","","","","","","","","","","5","C 1 2/c 1","-C 2yc","","(N H4)3 (Ga2 P3 O12)","","- Ga2 H12 N3 O12 P3 -","- Ga2 N3 O12 P3 -","- Ga8 N12 O48 P12 -","4","0.5","","Bonhomme, F.; Nenoff, T.M.; Thoma, S.G.","Two ammonium templated gallophosphates: synthesis and structure determination from powder diffraction data of 2D and 3D-GAPON","Microporous and Mesoporous Materials","2002","53","","87","96","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1532242","9.2103","","22.0936","","9.5458","","90","","108.278","","90","","1844.46","","","","","","","","","","","","","7","P 1 21/m 1","-P 2yb","","(Co (N H2 (C H2)2 N H2)3) (Ga3 (H2 P O4)6 (H P O4)3)","","- C6 H39 Co Ga3 N6 O36 P9 -","- C6 Co Ga3 N6 O36 P9 -","- C12 Co2 Ga6 N12 O72 P18 -","2","0.5","","Wang, Y.; Xu, R.-R.; Yu, J.-H.; Shi, Z.","Synthesis and characterization of a new layered gallium phosphate (Co (en)3) (Ga3 (H2 P O4)6 (H P O4)3) templated by cobalt complex","Journal of Solid State Chemistry","2003","170","","176","181","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1532551","7.0529","","7.0558","","6.9551","","90","","90","","90","","346.113","","","","","","","","","","","","","4","C 2 2 21","C 2c 2","","(Al0.8 Ga0.2) (P O4)","","- Al0.8 Ga0.2 O4 P -","- Al0.8 Ga0.2 O4 P -","- Al3.2 Ga0.8 O16 P4 -","4","0.5","","Achary, S.N.; Tyagi, A.K.; Jayakumar, O.D.; Kulshreshtha, S.K.","Preparation, phase transition and thermal expansion studies on low-cristobalite type Al1-x Gax P O4 (x = 0.0, 0.20, 0.50, 0.80 and1.00)","Journal of Solid State Chemistry","2003","176","","37","46","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1532554","7.0295","","7.0173","","6.9217","","90","","90","","90","","341.434","","","","","","","","","","","","","4","C 2 2 21","C 2c 2","","(Al0.5 Ga0.5) (P O4)","","- Al0.5 Ga0.5 O4 P -","- Al0.5 Ga0.5 O4 P -","- Al2 Ga2 O16 P4 -","4","0.5","","Achary, S.N.; Jayakumar, O.D.; Tyagi, A.K.; Kulshreshtha, S.K.","Preparation, phase transition and thermal expansion studies on low-cristobalite type Al1-x Gax P O4 (x = 0.0, 0.20, 0.50, 0.80 and1.00)","Journal of Solid State Chemistry","2003","176","","37","46","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
